"invoice_id","city","category","unit_price","quantity","sale_date","sale_time","payment_method","rating"
317,"Garland","Food and beverages","21.08",3,"2019-02-09","10:25:00","Cash","7.30"
318,"Little Elm","Electronic accessories","74.79",5,"2019-01-10","11:34:00","Cash","4.90"
319,"Harlingen","Health and beauty","29.67",7,"2019-03-11","18:58:00","Credit card","8.10"
320,"Pflugerville","Health and beauty","44.07",4,"2019-02-18","16:28:00","Ewallet","8.40"
321,"Texas City","Food and beverages","22.93",9,"2019-02-26","20:26:00","Cash","5.50"
322,"Brownsville","Health and beauty","39.42",1,"2019-01-18","15:08:00","Cash","8.40"
323,"League City","Health and beauty","15.26",6,"2019-02-15","18:03:00","Ewallet","9.80"
324,"Laredo","Fashion accessories","61.77",5,"2019-03-08","13:21:00","Cash","6.70"
325,"Rosenberg","Home and lifestyle","21.52",6,"2019-01-17","12:48:00","Credit card","9.40"
326,"Cleburne","Sports and travel","97.74",4,"2019-03-12","19:53:00","Ewallet","6.40"
327,"Rockwall","Food and beverages","99.78",5,"2019-03-09","19:09:00","Cash","5.40"
328,"Euless","Food and beverages","94.26",4,"2019-03-12","16:30:00","Cash","8.60"
329,"Mansfield","Health and beauty","51.13",4,"2019-01-25","10:11:00","Credit card","4.00"
330,"Georgetown","Electronic accessories","36.36",4,"2019-03-25","13:07:00","Cash","7.60"
331,"Lufkin","Home and lifestyle","22.02",9,"2019-02-07","18:48:00","Cash","6.80"
332,"Huntsville","Food and beverages","32.90",3,"2019-02-17","17:27:00","Credit card","9.10"
333,"Hurst","Fashion accessories","77.02",5,"2019-02-03","15:59:00","Cash","5.50"
334,"College Station","Food and beverages","23.48",2,"2019-03-14","11:21:00","Credit card","7.90"
335,"Southlake","Sports and travel","14.70",5,"2019-03-24","13:48:00","Ewallet","8.50"
336,"Tyler","Electronic accessories","28.45",5,"2019-03-21","10:17:00","Credit card","9.10"
337,"Carrollton","Fashion accessories","76.40",9,"2019-03-19","15:49:00","Ewallet","7.50"
338,"Canyon","Sports and travel","57.95",6,"2019-02-24","13:02:00","Cash","5.20"
339,"Brownsville","Electronic accessories","47.65",3,"2019-03-28","12:58:00","Credit card","9.50"
340,"New Braunfels","Food and beverages","42.82",9,"2019-02-05","15:26:00","Credit card","8.90"
341,"Amarillo","Electronic accessories","48.09",3,"2019-02-10","18:23:00","Credit card","7.80"
342,"Richardson","Health and beauty","55.97",7,"2019-03-05","19:06:00","Ewallet","8.90"
343,"League City","Health and beauty","76.90",7,"2019-02-15","20:21:00","Cash","7.70"
344,"Missouri City","Food and beverages","97.03",5,"2019-01-30","16:24:00","Credit card","9.30"
345,"Arlington","Sports and travel","44.65",3,"2019-02-14","15:04:00","Cash","6.20"
346,"Euless","Fashion accessories","77.93",9,"2019-02-27","16:10:00","Ewallet","7.60"
347,"Eagle Pass","Electronic accessories","71.95",1,"2019-02-04","12:14:00","Cash","7.30"
348,"Grapevine","Home and lifestyle","89.25",8,"2019-01-20","10:13:00","Cash","4.70"
349,"Big Spring","Electronic accessories","26.02",7,"2019-03-28","17:38:00","Cash","5.10"
350,"Waxahachie","Health and beauty","13.50",10,"2019-02-27","11:06:00","Credit card","4.80"
351,"McKinney","Fashion accessories","99.30",10,"2019-02-15","14:53:00","Credit card","6.60"
352,"Round Rock","Electronic accessories","51.69",7,"2019-01-26","18:22:00","Cash","5.50"
353,"Mineral Wells","Fashion accessories","54.73",7,"2019-03-14","19:02:00","Credit card","8.50"
354,"Pasadena","Home and lifestyle","27.00",9,"2019-03-02","14:16:00","Cash","4.80"
355,"Weslaco","Electronic accessories","30.24",1,"2019-03-04","15:44:00","Cash","8.40"
356,"Brownwood","Food and beverages","89.14",4,"2019-01-07","12:20:00","Credit card","7.80"
357,"Odessa","Fashion accessories","37.55",10,"2019-03-08","20:01:00","Credit card","9.30"
358,"McKinney","Sports and travel","95.44",10,"2019-01-09","13:45:00","Cash","5.20"
359,"Hurst","Electronic accessories","27.50",3,"2019-03-01","15:40:00","Ewallet","6.50"
360,"Friendswood","Sports and travel","74.97",1,"2019-03-16","16:58:00","Cash","5.60"
361,"Laredo","Food and beverages","80.96",8,"2019-02-17","11:12:00","Credit card","7.40"
362,"Hurst","Food and beverages","94.47",8,"2019-02-27","15:12:00","Cash","9.10"
363,"Dallas","Food and beverages","99.79",2,"2019-03-07","20:37:00","Ewallet","8.00"
364,"Southlake","Home and lifestyle","73.22",6,"2019-01-21","17:44:00","Cash","7.20"
365,"League City","Food and beverages","41.24",4,"2019-02-19","16:23:00","Cash","7.10"
366,"La Porte","Fashion accessories","81.68",4,"2019-01-06","12:12:00","Cash","9.10"
367,"Lancaster","Electronic accessories","51.32",9,"2019-03-14","19:33:00","Cash","5.60"
368,"Harlingen","Home and lifestyle","65.94",4,"2019-03-24","10:29:00","Cash","6.00"
369,"Denton","Sports and travel","14.36",10,"2019-01-27","14:28:00","Cash","5.40"
370,"Frisco","Electronic accessories","21.50",9,"2019-03-06","12:46:00","Credit card","7.80"
371,"Fort Worth","Electronic accessories","26.26",7,"2019-02-02","19:40:00","Cash","9.90"
372,"Lufkin","Fashion accessories","60.96",2,"2019-01-25","19:39:00","Credit card","4.90"
373,"Rosenberg","Home and lifestyle","70.11",6,"2019-03-14","17:54:00","Ewallet","5.20"
374,"Amarillo","Fashion accessories","42.08",6,"2019-01-29","12:25:00","Cash","8.90"
375,"Killeen","Home and lifestyle","67.09",5,"2019-01-03","16:47:00","Credit card","9.10"
376,"Plano","Fashion accessories","96.70",5,"2019-01-14","12:52:00","Ewallet","7.00"
377,"Eagle Pass","Home and lifestyle","35.38",9,"2019-01-05","19:50:00","Credit card","9.60"
378,"League City","Sports and travel","95.49",7,"2019-02-22","18:17:00","Ewallet","8.70"
379,"Plano","Fashion accessories","96.98",4,"2019-02-06","17:20:00","Ewallet","9.40"
380,"Missouri City","Electronic accessories","23.65",4,"2019-01-30","13:32:00","Credit card","4.00"
381,"Flower Mound","Sports and travel","82.33",4,"2019-01-11","10:37:00","Credit card","7.50"
382,"Corpus Christi","Electronic accessories","26.61",2,"2019-03-19","14:35:00","Cash","4.20"
383,"Cedar Park","Food and beverages","99.69",5,"2019-01-14","12:09:00","Cash","9.90"
384,"Little Elm","Food and beverages","74.89",4,"2019-03-01","15:32:00","Ewallet","4.20"
385,"Longview","Food and beverages","40.94",5,"2019-01-06","13:58:00","Ewallet","9.90"
386,"Schertz","Sports and travel","75.82",1,"2019-01-31","13:19:00","Cash","5.80"
387,"El Paso","Food and beverages","46.77",6,"2019-03-11","13:37:00","Cash","6.00"
388,"College Station","Health and beauty","32.32",10,"2019-02-20","16:49:00","Credit card","10.00"
389,"Weslaco","Fashion accessories","54.07",9,"2019-01-27","14:55:00","Cash","9.50"
390,"Grapevine","Food and beverages","18.22",7,"2019-03-10","14:04:00","Credit card","6.60"
391,"McAllen","Fashion accessories","80.48",3,"2019-02-15","12:31:00","Cash","8.10"
392,"Dallas","Fashion accessories","37.95",10,"2019-01-26","14:51:00","Cash","9.70"
393,"Killeen","Electronic accessories","76.82",1,"2019-02-13","18:27:00","Ewallet","7.20"
394,"Weatherford","Sports and travel","52.26",10,"2019-03-09","12:45:00","Credit card","6.20"
395,"Missouri City","Health and beauty","79.74",1,"2019-03-06","10:36:00","Credit card","7.30"
396,"Galveston","Health and beauty","77.50",5,"2019-01-24","20:36:00","Ewallet","4.30"
397,"San Marcos","Food and beverages","54.27",5,"2019-03-13","14:16:00","Ewallet","4.60"
398,"Lake Jackson","Home and lifestyle","13.59",9,"2019-03-15","10:26:00","Cash","5.80"
399,"McKinney","Health and beauty","41.06",6,"2019-03-05","13:30:00","Credit card","8.30"
400,"Brownsville","Electronic accessories","19.24",9,"2019-03-04","16:28:00","Cash","8.00"
401,"Friendswood","Food and beverages","39.43",6,"2019-03-25","20:18:00","Credit card","9.40"
402,"Schertz","Home and lifestyle","46.22",4,"2019-03-12","20:04:00","Credit card","6.20"
403,"Richardson","Home and lifestyle","13.98",1,"2019-02-04","13:38:00","Ewallet","9.80"
404,"Laredo","Fashion accessories","39.75",5,"2019-02-22","10:43:00","Ewallet","9.60"
405,"Abilene","Fashion accessories","97.79",7,"2019-02-16","17:30:00","Ewallet","4.90"
406,"Big Spring","Sports and travel","67.26",4,"2019-01-19","15:28:00","Credit card","8.00"
407,"Plano","Food and beverages","13.79",5,"2019-01-11","19:07:00","Credit card","7.80"
408,"New Braunfels","Fashion accessories","68.71",4,"2019-01-04","19:01:00","Cash","4.10"
409,"Austin","Home and lifestyle","56.53",4,"2019-03-04","19:48:00","Ewallet","5.50"
410,"Flower Mound","Fashion accessories","23.82",5,"2019-01-28","19:24:00","Ewallet","5.40"
411,"Lubbock","Health and beauty","34.21",10,"2019-01-02","13:00:00","Cash","5.10"
412,"Alamo","Sports and travel","21.87",2,"2019-01-25","14:29:00","Ewallet","6.90"
413,"Fort Worth","Health and beauty","20.97",5,"2019-01-04","13:21:00","Cash","7.80"
414,"Cedar Park","Sports and travel","25.84",3,"2019-03-10","18:55:00","Ewallet","6.60"
415,"Weslaco","Home and lifestyle","50.93",8,"2019-03-22","19:36:00","Cash","9.20"
416,"Waco","Health and beauty","96.11",1,"2019-01-25","16:28:00","Ewallet","7.80"
417,"San Angelo","Home and lifestyle","45.38",4,"2019-01-08","13:48:00","Credit card","8.70"
418,"Conroe","Health and beauty","81.51",1,"2019-01-22","10:57:00","Ewallet","9.20"
419,"Galveston","Health and beauty","57.22",2,"2019-01-12","17:13:00","Ewallet","8.30"
420,"Mineral Wells","Electronic accessories","25.22",7,"2019-02-04","10:23:00","Cash","8.20"
421,"Waxahachie","Food and beverages","38.60",3,"2019-03-28","13:57:00","Ewallet","7.50"
422,"Temple","Electronic accessories","84.05",3,"2019-01-23","13:29:00","Cash","9.80"
423,"Mesquite","Fashion accessories","97.21",10,"2019-02-08","13:00:00","Credit card","8.70"
424,"Tyler","Fashion accessories","25.42",8,"2019-03-19","19:42:00","Credit card","6.70"
425,"Mesquite","Fashion accessories","16.28",1,"2019-03-09","15:36:00","Cash","5.00"
426,"Harlingen","Fashion accessories","40.61",9,"2019-01-02","13:40:00","Cash","7.00"
427,"Canyon","Health and beauty","53.17",7,"2019-01-21","18:01:00","Cash","8.90"
428,"Longview","Food and beverages","20.87",3,"2019-03-20","13:53:00","Credit card","8.00"
429,"Big Spring","Sports and travel","67.27",5,"2019-02-27","17:27:00","Cash","6.90"
430,"San Antonio","Home and lifestyle","90.65",10,"2019-03-08","10:53:00","Ewallet","7.30"
431,"Schertz","Fashion accessories","69.08",2,"2019-01-31","19:48:00","Credit card","6.90"
432,"Laredo","Food and beverages","43.27",2,"2019-03-08","16:53:00","Ewallet","5.70"
433,"Galveston","Electronic accessories","23.46",6,"2019-01-13","19:14:00","Ewallet","6.40"
434,"Richardson","Fashion accessories","95.54",7,"2019-03-09","14:36:00","Credit card","9.60"
435,"San Marcos","Fashion accessories","47.44",1,"2019-02-22","18:19:00","Credit card","6.80"
436,"Pharr","Sports and travel","99.24",9,"2019-03-19","19:09:00","Ewallet","9.00"
437,"Plano","Sports and travel","82.93",4,"2019-01-20","16:51:00","Ewallet","9.60"
438,"Big Spring","Home and lifestyle","33.99",6,"2019-03-08","15:37:00","Credit card","7.70"
439,"Brownwood","Food and beverages","17.04",4,"2019-03-08","20:15:00","Ewallet","7.00"
440,"League City","Electronic accessories","40.86",8,"2019-02-07","14:38:00","Credit card","6.50"
441,"Alice","Food and beverages","17.44",5,"2019-01-15","19:25:00","Cash","8.10"
442,"Houston","Sports and travel","88.43",8,"2019-03-22","19:35:00","Credit card","4.30"
443,"Round Rock","Home and lifestyle","89.21",9,"2019-01-15","15:42:00","Credit card","6.50"
444,"Victoria","Fashion accessories","12.78",1,"2019-01-08","14:11:00","Ewallet","9.50"
445,"Rockwall","Sports and travel","19.10",7,"2019-01-15","10:43:00","Cash","9.70"
446,"Lubbock","Health and beauty","19.15",1,"2019-01-28","17:58:00","Credit card","9.50"
447,"Abilene","Food and beverages","27.66",10,"2019-02-14","11:26:00","Credit card","8.90"
448,"Odessa","Fashion accessories","45.74",3,"2019-03-10","17:38:00","Credit card","6.50"
449,"Georgetown","Health and beauty","27.07",1,"2019-01-12","20:07:00","Credit card","5.30"
450,"Coppell","Sports and travel","39.12",1,"2019-03-26","11:02:00","Credit card","9.60"
451,"Weatherford","Electronic accessories","74.71",6,"2019-01-01","19:07:00","Cash","6.70"
452,"Coppell","Electronic accessories","22.01",6,"2019-01-02","18:50:00","Cash","7.60"
453,"Burleson","Food and beverages","63.61",5,"2019-03-16","12:43:00","Ewallet","4.80"
454,"Rockwall","Health and beauty","25.00",1,"2019-03-03","15:09:00","Ewallet","5.50"
455,"Odessa","Electronic accessories","20.77",4,"2019-01-31","13:47:00","Cash","4.70"
456,"Laredo","Fashion accessories","29.56",5,"2019-02-13","16:59:00","Cash","6.90"
457,"Nacogdoches","Food and beverages","77.40",9,"2019-02-15","14:15:00","Credit card","4.50"
458,"Fort Worth","Electronic accessories","79.39",10,"2019-02-07","20:24:00","Cash","6.20"
459,"Little Elm","Electronic accessories","46.57",10,"2019-01-27","13:58:00","Cash","7.60"
460,"Weslaco","Food and beverages","35.89",1,"2019-02-23","16:52:00","Cash","7.90"
461,"Bedford","Food and beverages","40.52",5,"2019-02-03","15:19:00","Cash","4.50"
462,"Rosenberg","Food and beverages","73.05",10,"2019-03-03","12:25:00","Credit card","8.70"
463,"Denton","Sports and travel","73.95",4,"2019-02-03","10:02:00","Cash","6.10"
464,"Euless","Food and beverages","22.62",1,"2019-03-17","18:58:00","Cash","6.40"
465,"Bryan","Food and beverages","51.34",5,"2019-03-28","15:31:00","Credit card","9.10"
466,"Big Spring","Sports and travel","54.55",10,"2019-03-02","11:22:00","Credit card","7.10"
467,"Alamo","Health and beauty","37.15",7,"2019-02-08","13:12:00","Credit card","7.70"
468,"Flower Mound","Sports and travel","37.02",6,"2019-03-22","18:33:00","Cash","4.50"
469,"Lufkin","Food and beverages","21.58",1,"2019-02-09","10:02:00","Ewallet","7.20"
470,"Lufkin","Electronic accessories","98.84",1,"2019-02-15","11:21:00","Cash","8.40"
471,"Brownsville","Home and lifestyle","83.77",6,"2019-01-23","12:10:00","Ewallet","5.40"
472,"Angleton","Sports and travel","40.05",4,"2019-01-25","11:40:00","Cash","9.70"
473,"Huntsville","Fashion accessories","43.13",10,"2019-02-02","18:31:00","Credit card","5.50"
474,"Cleburne","Health and beauty","72.57",8,"2019-03-30","17:58:00","Cash","4.60"
475,"San Antonio","Electronic accessories","64.44",5,"2019-03-30","17:04:00","Cash","6.60"
476,"Laredo","Health and beauty","65.18",3,"2019-02-25","20:35:00","Credit card","6.30"
477,"Pflugerville","Sports and travel","33.26",5,"2019-03-18","16:10:00","Credit card","4.20"
478,"Killeen","Electronic accessories","84.07",4,"2019-03-07","16:54:00","Ewallet","4.40"
479,"Pflugerville","Sports and travel","34.37",10,"2019-03-16","10:11:00","Ewallet","6.70"
480,"Euless","Electronic accessories","38.60",1,"2019-01-29","11:26:00","Ewallet","6.70"
481,"Del Rio","Food and beverages","65.97",8,"2019-02-02","20:29:00","Cash","8.40"
482,"Grapevine","Electronic accessories","32.80",10,"2019-02-15","12:12:00","Cash","6.20"
483,"Alamo","Sports and travel","37.14",5,"2019-01-08","13:05:00","Ewallet","5.00"
484,"Nacogdoches","Home and lifestyle","60.38",10,"2019-02-12","16:19:00","Cash","6.00"
485,"San Antonio","Sports and travel","36.98",10,"2019-01-01","19:48:00","Credit card","7.00"
486,"DeSoto","Sports and travel","49.49",4,"2019-03-21","15:25:00","Ewallet","6.60"
487,"Denton","Fashion accessories","41.09",10,"2019-02-28","14:42:00","Cash","7.30"
488,"Nacogdoches","Fashion accessories","37.15",4,"2019-03-23","18:59:00","Ewallet","8.30"
489,"Victoria","Home and lifestyle","22.96",1,"2019-01-30","20:47:00","Ewallet","4.30"
490,"Georgetown","Home and lifestyle","77.68",9,"2019-02-04","13:21:00","Ewallet","9.80"
491,"New Braunfels","Fashion accessories","34.70",2,"2019-03-13","19:48:00","Ewallet","8.20"
492,"Austin","Fashion accessories","19.66",10,"2019-03-15","18:20:00","Credit card","7.20"
493,"Kerrville","Health and beauty","25.32",8,"2019-03-05","20:24:00","Ewallet","8.70"
494,"Lubbock","Home and lifestyle","12.12",10,"2019-03-05","13:44:00","Credit card","8.40"
495,"Friendswood","Fashion accessories","99.89",2,"2019-02-26","11:48:00","Ewallet","7.10"
496,"Pasadena","Sports and travel","75.92",8,"2019-03-20","14:14:00","Cash","5.50"
497,"Conroe","Electronic accessories","63.22",2,"2019-01-01","15:51:00","Cash","8.50"
498,"Mineral Wells","Food and beverages","90.24",6,"2019-01-27","11:17:00","Cash","6.20"
499,"Seguin","Sports and travel","98.13",1,"2019-01-21","17:36:00","Cash","8.90"
500,"Lufkin","Sports and travel","51.52",8,"2019-02-02","15:47:00","Cash","9.60"
501,"Waxahachie","Sports and travel","73.97",1,"2019-02-03","15:53:00","Credit card","5.40"
502,"El Paso","Fashion accessories","31.90",1,"2019-01-05","12:40:00","Ewallet","9.10"
503,"Dallas","Home and lifestyle","69.40",2,"2019-01-27","19:48:00","Ewallet","9.00"
504,"San Marcos","Sports and travel","93.31",2,"2019-03-25","17:53:00","Cash","6.30"
505,"Harlingen","Sports and travel","88.45",1,"2019-02-25","16:36:00","Credit card","9.50"
506,"Edinburg","Electronic accessories","24.18",8,"2019-01-28","20:54:00","Ewallet","9.80"
507,"Pasadena","Sports and travel","48.50",3,"2019-01-08","12:50:00","Cash","6.70"
508,"Pflugerville","Food and beverages","84.05",6,"2019-01-29","10:48:00","Credit card","7.70"
509,"Coppell","Health and beauty","61.29",5,"2019-03-29","14:28:00","Cash","7.00"
510,"Waxahachie","Home and lifestyle","15.95",6,"2019-02-09","17:15:00","Credit card","5.10"
511,"Euless","Sports and travel","90.74",7,"2019-01-16","18:03:00","Credit card","6.20"
512,"Arlington","Home and lifestyle","42.91",5,"2019-01-05","17:29:00","Ewallet","6.10"
513,"Lufkin","Fashion accessories","54.28",7,"2019-01-27","18:05:00","Ewallet","9.30"
514,"Cleburne","Electronic accessories","99.55",7,"2019-03-14","12:07:00","Cash","7.60"
515,"New Braunfels","Sports and travel","58.39",7,"2019-02-23","19:49:00","Credit card","8.20"
516,"Waco","Fashion accessories","51.47",1,"2019-03-18","15:52:00","Ewallet","8.50"
517,"Lufkin","Health and beauty","54.86",5,"2019-03-29","16:48:00","Ewallet","9.80"
518,"Southlake","Home and lifestyle","39.39",5,"2019-01-22","20:46:00","Credit card","8.70"
519,"Corpus Christi","Home and lifestyle","34.73",2,"2019-03-01","18:14:00","Ewallet","9.70"
